"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   CPC acude al Tribunal Constitucional para modificar la nueva ley de delitos económicos";"/pulso/noticia/cpc-acude-al-tribunal-constitucional-para-modificar-la-nueva-ley-de-delitos-economicos/BXRUPQHDERE2PKGMOOQMEHEKYI/";"Economía ";"En una presentación firmada por los abogados Gabriel Zaliasnik y Constanza Hube, la Confederación de la Producción y el Comercio enumeró diversos vicios de inconstitucionalidad que contendría la iniciativa que fue despachada por el Congreso en mayo. Según la multigremial, el proyecto de ley establece un régimen punitivo distinto a personas que tienen cargos de alta responsabilidad, como gerentes generales y directores, en caso de cometer delitos económicos.";"https://www.latercera.com/resizer/PPjrghDe3AEiUETyoC_Y_bOYKJI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/7FLYKMTFLRHSZOU6WVORU2DTXI.jpg";"Leonardo Cárdenas";" Hace 12 horas ";"2023-07-12"
"   Chevrolet Montana RS: la camioneta compacta ahora con un estilo más deportivo";"/mtonline/noticia/chevrolet-montana-rs-la-camioneta-compacta-ahora-con-un-estilo-mas-deportivo/WI64JMQCKZF27HLVTNDYIUKCFY/";"Noticias ";"La firma del corbatín anunció en Brasil una inédita variante que apunta a un público que gusta de mayor personalización.";"https://www.latercera.com/resizer/gQbb_7yP9X9iBWisHuZS_UbFamA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JWPK6NQ2XRDF3LK6DY7QCEJNFY.jpg";"Mauricio Monroy";" Hace 12 horas ";"2023-07-12"
"   “No somos jedi”: El nuevo tráiler de la serie de Ahsoka";"/mouse/no-somos-jedi-el-nuevo-trailer-de-la-serie-de-ahsoka/";"Ahsoka ";"En agosto será estrenada esta nueva producción que conectará directamente con los sucesos de la serie Star Wars: Rebels.";"https://www.latercera.com/resizer/BxW9ZGgouCuPe0BGBGh74ezbxqs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/IWVH7QELXZETBLJQIW6J4PUY4Q.jpg";"Paulo Quinteros";" Hace 13 horas ";"2023-07-12"
"   Gobierno ingresa proyecto con impulso a la transmisión como infraestructura habilitante para la transición energética";"/pulso/noticia/gobierno-ingresa-proyecto-con-impulso-a-la-transmision-como-infraestructura-habilitante-para-la-transicion-energetica/KI2D7WUOFJGCPNGR2G7ZNKGOOE/";"Energía ";"La iniciativa ingresó al Senado y comenzará a ser vista este miércoles en la comisión de Minería y Energía. También considera modificaciones al mecanismo de asignación de ingresos tarifarios y la creación de un Plan Nacional de Energía como instrumento de largo plazo para el sector.";"https://www.latercera.com/resizer/F8Ex3Wszp_ddznXm5qK9nlPMVLs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/PKBFK7EHEZA6JIGLRE3JRVB6C4.jpg";"Víctor Guillou";" Hace 13 horas ";"2023-07-12"
"  El tierno registro de un oso polar divirtiéndose en el agua del Ártico";"/la-tercera-tv/noticia/el-tierno-registro-de-un-oso-polar-divirtiendose-en-el-agua-del-artico/KQY3I4IB5VGIJHEG54DL37FJU4/";"Mundo animal ";"Florian Ledoux, un destacado fotógrafo que ha trabajado junto con BBC, Netflix y NatGeo, compartió en su Instagram esta hermosa toma de dron.";"https://www.latercera.com/resizer/mHD9u8qdp980dL4mWsBQQJHtRxw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/EF5OY4A3TFAW3CBNV2YEM2WLQM.jpg";"Paula Morales Lobos";" Hace 13 horas ";"2023-07-12"
"   Comisión contra la Desinformación inició hoy su trabajo: ministra Etcheverry asegura que tendrá “plazos estrechos” ";"/politica/noticia/comision-contra-la-desinformacion-inicio-hoy-su-trabajo-ministra-etcheverry-asegura-que-tendra-plazos-estrechos/QEDBJYP33ZGZTDAKFI3E4IT5CY/";"Comisión contra la desinformación ";"La sesión constitutiva de la comisión se realizó este martes en el Ministerio de Ciencia, Tecnología Conocimiento e Innovación, la que estuvo encabezada por la jefa de la cartera.";"https://www.latercera.com/resizer/nzGn81jvU5VeTqwvKTg9QtxbvR0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UWVIEKWGVVGOTP6NNFDOQGAPD4.jpg";"Alonso Aranda";" Hace 13 horas ";"2023-07-12"
"   Djokovic tiene en la mira el Grand Slam 24: el serbio se instala en las semifinales de Wimbledon";"/el-deportivo/noticia/djokovic-tiene-el-mira-el-grand-slam-24-el-serbio-se-instala-en-las-semifinales-de-wimbledon/FS3L7T2KBFH33KQTPXM6T6C2SU/";"Tenis ";"En la ronda de los cuatro mejores enfrentará a Jannik Sinner (8°), quien disputará por primera vez dicha instancia en Londres. Por el cuadro femenino, Iga Swiatek (1° WTA) se despidió del torneo al caer ante Svitolina (76°).";"https://www.latercera.com/resizer/B0Hg_PgKFG2-W8gFzrXmgh4CRyM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ADTGDGGRPL62DL24GCZYBXAXEU.jpg";"Aquiles Cornejo";" Hace 13 horas ";"2023-07-12"
"   Agenda de seguridad: Congreso despacha proyectos para agilizar expulsiones y llamar a servicio a carabineros en retiro ";"/politica/noticia/agenda-de-seguridad-congreso-despacha-proyectos-para-agilizar-expulsiones-y-llamar-a-servicio-a-carabineros-en-retiro/MRIJXY25CVHBXMIYTEYSMAKYYQ/";"Congreso ";"Iniciativas fueron aprobadas este martes en la Cámara de Diputados. La ministra de Interior, Carolina Tohá, quien estuvo en el hemiciclo, valoró que se diera luz verde con aprobación ""unánime"".";"https://www.latercera.com/resizer/AlBhTKkkpC47ZARmpyP4OWJrSD4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/OKWYRVB2K5AIZP7D3SQX52JX4U.jpg";"La Tercera";" Hace 13 horas ";"2023-07-12"
"   Ministra Tohá por fuga de internas en penal de Antofagasta: “Es una completa irregularidad”";"/nacional/noticia/ministro-toha-por-fuga-de-internas-en-penal-de-antofagasta-es-una-completa-irregularidad/7234I4GRVFCIPIOSLWPGHUTDZA/";"Nacional ";"Gendarmería anunció el inicio de un sumario para determinar las responsabilidades administrativas del hecho.";"https://www.latercera.com/resizer/Ns3ap-qAIy8pFCiUyPYW0EmvcUI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5FM7KG2GI5EW3BMCUGKGI2EVRI.jpg";"Rodrigo Verdejo";" Hace 13 horas ";"2023-07-12"
"   “Parece un hecho”: las apuestas que ubican a Pedro Pascal entre los favoritos a los Emmy 2023";"/culto/2023/07/11/parece-un-hecho-las-apuestas-que-ubican-a-pedro-pascal-entre-los-favoritos-a-los-emmy-2023/";"Series ";"El protagonista de The Last of Us aparece entre los nombres mejor posicionados para conseguir una candidatura a Mejor actor de serie de drama, donde se enfrentaría a los intérpretes de Succession y a Bob Odenkirk (Better Call Saul). Los expertos también señalan que podría sumar una segunda mención, esta vez por su rol como anfitrión de un capítulo de Saturday Night Live. El listado se revelará mañana.";"https://www.latercera.com/resizer/Fg0fIibmrsXlZoYCsWUtOQJOJEY=/375x250/smart/filters:focal(624x289:634x279)/cloudfront-us-east-1.images.arcpublishing.com/copesa/6YPI65B7AFBXRLA2QL665HQFRI.jpg";"Gonzalo Valdivia";" Hace 13 horas ";"2023-07-12"
"   Trump pide retrasar el juicio en su contra hasta después de las presidenciales";"/mundo/noticia/trump-pide-retrasar-el-juicio-en-su-contra-hasta-despues-de-las-presidenciales/BYFWBQIPZNBPPDZESV74YU5ZSY/";"Mundo ";"El fiscal especial Jack Smith ha indicado que el juicio podría comenzar el 11 de diciembre.";"https://www.latercera.com/resizer/3xg5u-QK0i8WYEOstePEsxpjflQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/REF5UA6DSYYFYJONLQ2POGBGAE.jpg";"Europa Press";" Hace 13 horas ";"2023-07-12"
"   Cómo bloquear mensajes de texto para evitar caer en estafas";"/servicios/noticia/como-bloquear-mensajes-de-texto-para-evitar-caer-en-estafas/PL2L2AX5ZBH3BMCSLWNOTASK4M/";"Estafas ";"Por medio de un SMS, las personas han sido víctimas de un nuevo fraude en el que se les solicita ingresar a un link para ingresar datos.";"https://www.latercera.com/resizer/nVpldI25auC3HFT5bwoj6e7Nrkc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/27MVC4IXBFGKRNS2SDJX7RUEPI.jpg";"Scarleth Núñez";" Hace 14 horas ";"2023-07-12"
"   Presidente Boric entrega el Premio Nacional del Deporte a los primos Grimalt: “Gracias a ustedes casi todos conocemos su deporte”";"/el-deportivo/noticia/presidente-boric-entrega-el-premio-nacional-del-deporte-a-los-primos-grimalt-gracias-a-ustedes-casi-todos-conocemos-su-deporte/QALMBBTWRRF5JOXRNQENOKOONA/";"Polideportivo ";"En una actividad realizada en La Moneda los exponentes del voleibol playa recibieron el galardón. ""Somos los campeones y queremos retener el oro"", declararon los ganadores en relación a Santiago 2023.";"https://www.latercera.com/resizer/FK5J6ELCNP1ODh1ldjxyZQ2vorI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/VTZI6YFJDREORHEIWX7HUI3QZI.jpg";"Aquiles Cornejo";" Hace 14 horas ";"2023-07-12"
"   Inicia empadronamiento biométrico a migrantes en situación irregular: más de 190 mil personas se han inscrito en el formulario online";"/nacional/noticia/inicia-empadronamiento-biometrico-a-migrantes-en-situacion-irregular-mas-de-190-mil-personas-se-han-inscrito-en-el-formulario-online/7VEIKI2DVJDO3I4IBUK36UQPDU/";"Nacional ";"El subsecretario del Interior hizo énfasis en que el proceso ""no es un perdonazo ni tampoco es sinónimo de regularización"", sino que ""es una acción de seguridad con el objeto de poder tener la identidad de aquellas personas que están en el territorio nacional”.";"https://www.latercera.com/resizer/OmAkmgonG_uMi27TT07baD0-1x0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5Z2DFRTOGVCLBPUENFQDAWAQQU.jpeg";"Valentina Sánchez";" Hace 14 horas ";"2023-07-12"
"   Campeonato Nacional: revisa la programación de la Fecha 17 del fútbol chileno";"/servicios/noticia/campeonato-nacional-revisa-la-programacion-de-la-fecha-17-del-futbol-chileno/ELSASO7DZRE5TC4DATW5RCQ5KI/";"Fútbol ";"Duelos claves en la disputa de la punta del torneo nacional. Conoce las fechas y horarios de los partidos de la decimoséptima fecha.";"https://www.latercera.com/resizer/6eWS-eaXTflWx_OWG7jHjquIv00=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/TY7MEAE5LJDSZLVK3WF4DGRPQU.jpg";"Andrés Barra";" Hace 14 horas ";"2023-07-12"
"   Tohá y debate en la Cámara por moción que excluye a Pinochet como Mandatario en reseña del Congreso: “No confundamos los dictadores con los presidentes” ";"/politica/noticia/toha-y-debate-en-la-camara-por-mocion-que-excluye-a-pinochet-como-mandatario-en-resena-del-congreso-no-confundamos-los-dictadores-con-los-presidentes/I6HL345LBRFPFKIWPBOO5TVDKM/";"Carolina Tohá ";"La ministra del Interior abordó el fuerte cruce que se produjo en el hemiciclo durante la votación para el nombre sea retirado de la colección Presidentes de la República.";"https://www.latercera.com/resizer/Qm-d7j1pRF_LjBh6ML4oiEEclZ0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/AIMXT3YPENEUPIKEWLPPKKPLAI.jpg";"Alonso Aranda";" Hace 14 horas ";"2023-07-12"
"  Nacen los primeros gemelos de panda gigante en un zoológico de Corea del Sur";"/la-tercera-tv/noticia/nacen-los-primeros-gemelos-de-panda-gigante-en-un-zoologico-de-corea-del-sur/XTJR7W6XK5G47BFGXAGRJ6KAMI/";"Mundo animal ";"En el registro se puede ver a las crías, ambas hembras, justo en el momento en que nacieron en el parque temático Everland, cerca de la capital, Seúl.";"https://www.latercera.com/resizer/xeffyRACYgWgrYO3-B7cqnVQ5Ng=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JYIWC5232BC6DDBUMRAM5SCVWU.jpg";"Pablo Gándara";" Hace 14 horas ";"2023-07-12"
"   Diputados RN dicen que “no están en condiciones” de sacar a Cordero de la bancada pese a que no comparten dichos en contra de Ávila";"/politica/noticia/diputados-rn-dicen-que-no-estan-en-condiciones-de-sacar-a-cordero-de-la-bancada-pese-a-que-no-comparten-dichos-en-contra-de-avila/KASSZ62U75ESPBJQWHJW3MGMPY/";"Política ";"El jefe de la bancada de Diputados del partido señaló que conversarán ""por tercera vez"" con la diputada, ""ya que sus dichos traen impacto en la bajada y prestigio de la corporación”.";"https://www.latercera.com/resizer/MlqSS92WFyIthmmoQ2mBUmdvu0o=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KRY5B2KFQBFXRIZOO2SVPY4GYQ.jpg";"Paula Pareja";" Hace 14 horas ";"2023-07-12"
"   Escándalo en la BBC: rostro fue suspendido por pagar a un menor por fotos sexuales";"/tendencias/noticia/escandalo-en-la-bbc-rostro-fue-despedido-por-pagar-a-un-menor-por-fotos-sexuales/KOUYGHFWGVE7HC4GQGFHFEUNKU/";"Escándalo ";"Un joven recibió más de $36 millones por enviar fotos explícitas desde que tenía 17 años. Mientras se investiga un segundo caso.";"https://www.latercera.com/resizer/j2gUDt0iS1xsvnpO07FHU7ablFA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/RUOV2UDKPM57QXG3BDZQX6ZP2Q.jpg";"Baltasar Daza y Paul Sandle (Reuters)";" Hace 14 horas ";"2023-07-12"
"   Comisión de Ética de la Cámara de Diputados aplica máxima sanción del reglamento a Mellado y Catalina Pérez";"/politica/noticia/comision-de-etica-de-la-camara-de-diputados-aplica-maxima-sancion-del-reglamento-a-mellado-y-catalina-perez/IVDKFNZVBZE6XISTWFCB74ZHVQ/";"Catalina Pérez ";"Se trata de una censura y la multa máxima aplicable, que corresponde al 15% de la dieta parlamentaria.";"https://www.latercera.com/resizer/Ylj7T2UW0vuKe4k8gMfMfDZV2iY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/Q3LNRVE3SFFSTK6HZAE7BMPV7M.png";"José Navarrete";" Hace 14 horas ";"2023-07-12"
"  Seis personas resultaron lesionadas tras colapso de juego mecánico en Graneros";"/la-tercera-tv/noticia/seis-personas-resultaron-lesionadas-tras-colapso-de-juego-mecanico-en-graneros/QPVMWVRUOFFFFIEZAN4WJEEIFU/";"Nacional ";"El incidente ocurrió durante la noche del lunes y fue difundido a través de redes sociales, registros que muestran cuando la estructura se desprendió de su eje.";"https://www.latercera.com/resizer/9uTogSoEn-daRC3inMnVdvIzkBE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/IIZS6WQN2BE6BNISMPN2KR3PUE.jpg";"Paula Morales Lobos";" Hace 14 horas ";"2023-07-12"
"   JULIO: ANTOJOS DE INVIERNO";"/paula-cocina/noticia/julio-antojos-de-invierno/IJ3H73TO3FCC3MRCWV5TE7IJII/";"Recetarios Club Paula Cocina ";"Llegó julio con sus días grises, a veces cargados de lluvia, y con él, las ganas de comer algo delicioso, calientito y contundente. Por eso, reunimos recetas de antojos fáciles de preparar en casa, de esos que nos dejan tibiecito el corazón.";"https://www.latercera.com/resizer/7794YWTXkra-CDQ_kyh05PexIVU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KOMC6XXU2RBQTH63ESJ4IUFOAA.jpg";"Club Paula Cocina";" Hace 15 horas ";"2023-07-12"
"   Líos de platas: Fiscalía pide allanar Gore del Maule y Antofagasta, oficinas de Urbanismo Social y casa de exseremi Rodrigo Hernández";"/la-tercera-pm/noticia/lios-de-platas-fiscalia-pide-allanar-gore-del-maule-oficinas-de-urbanismo-social-y-casa-de-exseremi-rodrigo-hernandez/JQEM5VERX5H5VFKNDRDOGLIWHA/";"Fundaciones ";"La solicitud del fiscal Cristián Aguilar fue visada la tarde del lunes 10 de julio por la jueza Claudia Campusano. Se autorizó incautar computadores, celulares y todo dispositivo que tenga información de los cuestionados convenios. Ayer, de acuerdo a la Fiscalía, funcionarios de la PDI procedieron a realizar las diligencias respectivas.";"https://www.latercera.com/resizer/nXfSNeEFz2205929McAGCcAoNfc=/375x250/smart/filters:focal(811x345:821x335)/cloudfront-us-east-1.images.arcpublishing.com/copesa/D2ANGCRI7BDSHFDQ5ANJR3DQYQ.jpg";"Catalina Batarce";" Hace 15 horas ";"2023-07-12"
"   Con compostera y uso eficiente del agua: cómo serán las cocinas del futuro";"/tendencias/noticia/con-compostera-y-uso-eficiente-del-agua-como-seran-las-cocinas-del-futuro/B7HL7PXEOZGTPBAE2RJ6DEHCI4/";"Fotos ";"Imagina tener innovación y sustentabilidad en el corazón de tu hogar.";"https://www.latercera.com/resizer/maU3ZWN6guzSvPrlgbhi6yYDrrA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BGEDV7SVCVDY7PFKI24FNXURYE.webp";"Baltasar Daza";" Hace 15 horas ";"2023-07-12"
"   ¿Ley Mordaza? El silencio de Latorre en la antesala de crucial consejo político en RD";"/la-tercera-pm/noticia/ley-mordaza-el-silencio-de-latorre-en-la-antesala-de-crucial-consejo-politico-en-rd/KD5TQ2D32BDERADDRLDQ2OCJ3I/";"La Tercera PM ";"El timonel de RD ha rehuido de declaraciones públicas desde la semana pasada, tras reconocer que su directiva estuvo al tanto del escándalo Democracia Viva diez días antes de que estallara en la prensa. En horas de esta noche, RD sostendrá un nuevo consejo político, en medio de un escenario donde las presiones -soterradas- para darle una salida a la directiva no se han disipado.";"https://www.latercera.com/resizer/m_43Q-TGPoilSJqM5A0UqAZcheM=/375x250/smart/filters:focal(3512x1195:3522x1185)/cloudfront-us-east-1.images.arcpublishing.com/copesa/37FBJU4MCJGN5AOY266HQHM7YY.jpg";"Rocío Latorre";" Hace 15 horas ";"2023-07-12"
"   En antesala de votación de acusación contra ministro Ávila: gobierno acusa “rebrote de homofobia”";"/politica/noticia/en-antesala-de-votacion-gobierno-dice-que-intervenciones-de-parlamentarios-reflejan-caracter-homofobico-de-acusacion-contra-ministro-avila/S3RBDGAZQJHCPB4UQZJNPKFPYY/";"Política ";"La ministra del Interior resaltó que “es bastante reiterada la conclusión respecto a la naturaleza de esta acusación”. Mientras que la vocera de gobierno insistió en que la acusación contra el ministro de Educación “está claramente inspirada en la homofobia y la discriminación”.";"https://www.latercera.com/resizer/ixU5cIeNRDyqoeILo_BXQ4_-Ytg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YISJTTPJUBGEXCAA64CJXWUZ2A.jpg";"Valentina Sánchez";" Hace 15 horas ";"2023-07-12"
"   Tras denuncia de diputada en su contra: gobernador de La Araucanía entrega a fiscal documentos sobre traspasos a fundaciones";"/nacional/noticia/tras-denuncia-de-diputada-en-su-contra-gobernador-de-la-araucania-entrega-a-fiscal-documentos-sobre-traspasos-a-fundaciones/5MA4E3DUWJDUBB3AGWIWA3C7XI/";"Nacional ";"""Estamos como gobierno regional dispuestos a apoyar en todas las gestiones necesarias y entregar toda la información"", afirmó Luciano Rivas.";"https://www.latercera.com/resizer/Or4b3pd_IYu6fwDU0bMiP1gEhI0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/MFQHA2E6ENFFZNVHUUAYANYW2U.jpg";"Carlos Zamorano y José Navarrete";" Hace 15 horas ";"2023-07-12"
"   Aston Martin Valour: el regalo de cumpleaños de Gaydon";"/mtonline/noticia/aston-martin-valour-el-regalo-de-cumpleanos-de-gaydon/2D7XL4TEEVEEJDVWMPHXQM2AAY/";"Presentaciones ";"Con este deportivo de motor V12 y cambio manual, la firma británica festeja sus 110 años de hsitoria.";"https://www.latercera.com/resizer/f2eiShFmcZRSqkbIsqXbMtDLD34=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/AZ7OYRWC7ZGVPLWPSSMKBKHO7A.jpeg";"Lorena Gallardo Gil";" Hace 15 horas ";"2023-07-12"
"   Aranda, Cordero y otros errores no forzados: declaraciones contra Ávila generan recriminaciones en la derecha y debilitan acusación ";"/politica/noticia/aranda-cordero-y-otros-errores-no-forzados-declaraciones-contra-avila-generan-recriminaciones-en-la-derecha-y-debilitan-acusacion/T72NZKUKOFF2DDHDUQBLG7DYII/";"Acusación Constitucional ";"La intervención de la directora del Observatorio Legislativo Cristiano, Marcela Aranda, y las declaraciones de la diputada Cordero, quien trató de “pervertido” al ministro, podrían ser lapidarias. Aquellas afirmaciones -que validaban la presentación contra el secretario de Estado por su orientación sexual- podrían ahuyentar a ciertos diputados que estaban abiertos a estudiar el libelo.";"https://www.latercera.com/resizer/R8Pue0r2u-KvRI4Ht7wxz4UtToo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/535TJOH2ZJCKRICPHTRRR6OUXE.jpg";"José Miguel Wilson";" Hace 15 horas ";"2023-07-12"
"   La cumbre por seguridad de exautoridades que reunió a Chadwick e Insulza a tres años de la acusación constitucional contra el ministro de Piñera";"/la-tercera-pm/noticia/la-cita-por-seguridad-de-exautoridades-que-reunio-nuevamente-a-chadwick-e-insulza-a-tres-anos-de-la-acusacion-constitucional-contra-el-ministro-de-pinera/Q666DKG5PBGOJMXHCQSNKIHF4A/";"Seguridad ";"Una reunión para analizar el proyecto de Ley del Ministerio de Seguridad, organizada por la Facultad de Derecho de la Universidad San Sebastián, fue el escenario donde volvieron a verse el senador José Miguel Insulza y el exministro del Interior Andrés Chadwick. El evento, al cual además asistieron otras ocho exautoridades que estuvieron a cargo de la seguridad, fue la primera vez que el exministro de Piñera y el senador socialista se reunían tras la acusación que terminó con el primero destituido.";"https://www.latercera.com/resizer/l-vi0Sw41HMz7N2OwmfcN-66des=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/TONMISRAOJCWJN6MGTM5WFVZ24.jpeg";"José Carvajal Vega";" Hace 15 horas ";"2023-07-12"
"   Ávila contra la historia: desde la vuelta a la democracia ha habido 21 ministros de Educación y ninguno ha durado 4 años";"/la-tercera-pm/noticia/avila-contra-la-historia-desde-la-vuelta-a-la-democracia-han-habido-21-ministros-de-educacion-y-ninguno-ha-durado-4-anos/6XKSDR5QJJAAFGRAWQRFCNF23M/";"La Tercera PM ";"El actual secretario de Estado no solo debe enfrentarse a una acusación constitucional incierta, sino a un registro que se ve en pocas carteras: desde el fin de la dictadura, el Mineduc ha visto más de una veintena de máximas autoridades. Hasta acá, quien inicia un gobierno no lo termina.";"https://www.latercera.com/resizer/KxPj6Z-Ew7MHV4xiuZ_PhUIGhuo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/GUR2RTAG3NF7FNPKW3I2ZCDCHM.jpg";"Roberto Gálvez";" Hace 15 horas ";"2023-07-12"
"   Beatlemanía a la chilena: cómo Santiago se convirtió en la segunda ciudad que más escucha a The Beatles";"/la-tercera-pm/noticia/beatlemania-a-la-chilena-como-santiago-se-convirtio-en-la-segunda-ciudad-que-mas-escucha-a-the-beatles/MNQEZN3WSJACHNEXWTGTDYWOFM/";"La Tercera PM ";"Los datos de la plataforma YouTube indican que la capital chilena es de las que más escucha al grupo de Liverpool en el planeta, concentrándose sobre todo en el repertorio de los años tardíos del grupo. Los expertos rememoran episodios similares, como lo ocurrido con el éxito de ventas del proyecto The Beatles Anthology y el fuerte impacto de la Beatlemanía en su irrupción en el Chile de los 60, que se mantuvo con el tiempo. “Hay una construcción imaginaria de cultura de masas en torno a los Beatles”, explican.";"https://www.latercera.com/resizer/OwwhWvdAfExUO-Du3gb8sEPEgkY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ZDBUBYFZQRDLFDAJDLDPHCQORI.jpeg";"Felipe Retamal";" Hace 15 horas ";"2023-07-12"
"   Diputado Guzmán (Evópoli): “El ministro está ejecutando el programa de gobierno en educación sexual. Y eso no es mérito para una acusación”";"/la-tercera-pm/noticia/diputado-guzman-evopoli-el-ministro-esta-ejecutando-el-programa-de-gobierno-en-educacion-sexual-y-eso-no-es-merito-para-una-acusacion/6VYG5GQOHFCNPO6OIWG52L3F54/";"La Tercera PM ";"El parlamentario plantea las dudas sobre el libelo que hay en contra del ministro de Educación. Dice que solamente se justifica el capítulo sobre Junaeb y que han existido argumentos que desvirtúan el debate de fondo en torno a la acción acusatoria.";"https://www.latercera.com/resizer/WCu0I2wBoDFiTe7F8K3n7-aOKiE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/HQJFFH6SORCP7GVKSGEB6FKCN4.JPG";"Luciano Jiménez";" Hace 15 horas ";"2023-07-12"
"   ¿Por qué va al Athletico Paranaense? Las cuentas pendientes que Vidal busca saldar tras su salida del Flamengo marcada por la guerra con Sampaoli";"/la-tercera-pm/noticia/por-que-va-al-athletico-paranaense-las-cuentas-pendientes-que-vidal-busca-saldar-tras-su-salida-del-flamengo-marcada-por-la-guerra-con-sampaoli/6NEW4BNTLFBB5E22J7EVDSKMBM/";"La Tercera PM ";"El Rey quiere conseguir la Copa Libertadores y, de paso, silenciar las críticas del técnico casildense y del medio local que cuestionó su aporte al Flamengo. Su nuevo club renació este siglo. Logró su único Brasileirao (2001), la Copa de Brasil (2019), dos finales de Libertadores (’05 y ’22) y dos títulos en Sudamericana (’18 y ’21).";"https://www.latercera.com/resizer/DcEwoGg6VCwgzzS_IuymCpIgOBQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5IWY35TFEZM3I4RESCH56W4M3U.jpg";"Rodrigo Fuentealba y Matías Parker";" Hace 15 horas ";"2023-07-12"
"   Operación rastrillo: CDE activa coordinación interregional por líos de platas entre fundaciones y organismos del Estado";"/la-tercera-pm/noticia/operacion-rastrillo-cde-activa-coordinacion-interregional-por-lios-de-platas-entre-fundaciones-y-organismos-del-estado/TK2MGYIHKNHW7LNSH3LWIGJC5M/";"La Tercera PM ";"Como dan cuenta desde la entidad, revisarán los convenios que también han recibido cuestionamientos en otras comunas y, especialmente, en las nueve regiones donde el Ministerio Público ya inició investigaciones penales: Antofagasta, Maule, Atacama, Los Lagos, Biobío, Araucanía, Aysén, O’Higgins y Arica.";"https://www.latercera.com/resizer/dao1e9Df9qtRQEBPvWJ-7KKQaE0=/375x250/smart/filters:focal(186x185:196x175)/cloudfront-us-east-1.images.arcpublishing.com/copesa/CVK7FEUIO5AKZKT7UJCG5EPUHI.jpg";"Catalina Batarce";" Hace 15 horas ";"2023-07-12"
"   Putin hasta el 2030: el Presidente ruso se prepara para un nuevo mandato";"/la-tercera-pm/noticia/putin-hasta-el-2030-el-presidente-ruso-se-prepara-para-un-nuevo-mandato/66IVYU2FGJGIVLFTQRNKL655WE/";"Mundo ";"El mandatario estaría listo para anunciar su candidatura de cara a los comicios de marzo del próximo año. Y un 68% de los rusos estaría de acuerdo con esa decisión.";"https://www.latercera.com/resizer/-TcyB8cgRVJ77YEqAt0p7OZcxg4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LLL2QGSPDKGDV4EHK3443XHRTQ.jpg";"Cristina Cifuentes";" Hace 15 horas ";"2023-07-12"
